spec_id,mol_id,group_id
22291,18145,1926
25019,14521,2515
25048,14515,2523
4053,4053,362
19886,1941,1559
24773,6216,2461
17339,19459,1385
14211,25709,1086
6242,10843,527
1200,14354,122
15897,18885,713
36404,10209,3837
36108,16225,3816
18848,25048,1487
8261,18725,683
21542,18412,1781
38648,1594,4004
38519,6673,3993
18666,11697,1475
8698,24359,716
21913,18431,1851
6065,25262,513
27809,19271,3109
27955,18016,3124
15612,18823,1272
39334,13096,4050
36255,10856,3827
34342,3955,3670
12741,5408,1029
34692,4892,193
20430,9562,1614
19911,1766,1562
128,7620,23
12600,13806,1014
22909,18169,2053
2345,7383,209
21316,14547,1741
15200,7383,209
7481,15936,621
19407,18699,1524
27110,2952,2960
38338,11299,3982
35402,6698,3770
16317,10863,1315
27546,18080,3053
27072,2964,2952
10833,22218,874
22920,6222,2055
2044,4810,185
38600,8237,4000
636,2695,79
17811,16621,1417
4563,18917,402
4170,26295,373
21038,6158,1713
23696,19185,2226
19017,24639,1498
13473,1413,1090
24170,6172,2330
37610,18349,3929
28196,6145,3142
13554,25708,949
22033,3900,1873
3395,20415,307
21784,3219,1268
23529,18112,2190
6447,10549,541
10804,26375,872
26507,18076,2832
37377,11020,3910
27267,18050,2993
130,7620,23
23662,18194,2219
20249,1439,1602
1899,22583,173
21844,18820,1844
34672,4893,3699
37490,16505,3921
24102,6184,2314
23664,18194,2219
18025,20789,1432
17929,14309,1425
38683,26148,4006
15440,2316,1261
19375,18843,1522
38278,12939,3978
12814,21133,1037
31794,14890,3474
15670,23044,1277
18787,14347,1484
15638,22015,1274
20936,18228,1700
15784,1429,1286
27317,19346,3002
22440,14567,1956
21612,18769,1798
26595,3241,2851
2826,2695,79
22598,18043,1987
9812,8177,799
34784,4814,3708
4225,19094,376
38040,13542,3962
19569,25766,1533
10129,14731,823
31027,21629,3407
6976,1268,580
36174,20476,3821
7057,7677,586
27162,2949,2972
2686,20183,236
21165,3237,1723
27265,18050,2993
26718,3007,2878
36236,6460,3826
29864,1206,3303
5183,19146,445
21837,18822,1842
27995,18021,3128
36434,19454,3839
22240,3892,1917
9798,11167,798
12792,10829,1034
7399,1432,616
4454,20549,395
3594,22702,324
1135,14097,117
13073,21699,1061
36411,10209,3837
11383,25812,915
34926,1252,3727
30111,10982,3321
4142,921,370
25932,19285,2709
16022,19988,1297
25002,14493,2511
26633,19194,2860
16318,10863,1315
21703,4188,1815
19392,18780,1523
15827,18482,1290
25720,19248,2666
15755,1435,1283
27161,2949,2972
5547,25707,470
36235,25102,3825
6445,10549,541
18329,25674,1453
30786,7059,3383
16834,944,1351
5773,1438,488
29572,1105,3283
32623,24708,3541
18798,14347,1484
38053,18288,3963
21826,18822,1842
5517,18900,468
2077,4817,187
19473,20898,1527
36187,16356,3822
37352,20635,3907
20727,18407,1662
30578,6980,3359
14899,19365,1216
21869,19320,1847
6264,26519,528
27789,3019,3105
36401,10209,3837
16098,26458,1303
17388,23166,1390
4724,22584,413
29191,7556,3255
12062,20769,968
21788,14538,1834
23312,18095,2143
27952,18016,3124
35035,8858,3738
4172,26295,373
7412,1432,616
12073,20454,969
19090,16228,1503
33654,24701,3614
37924,2332,3954
8280,11558,685
22325,18077,1932
5227,13749,448
38904,18863,4021
26858,4166,2908
18463,16472,1461
15635,3188,1273
34083,4308,3650
36543,25016,3846
26308,18015,2791
29725,903,3294
35129,26060,3743
32312,24707,3519
9389,14699,768
794,4265,83
14322,25709,1086
13404,4243,1082
20722,14741,1661
34876,1251,3721
27925,21982,3122
26717,3007,2878
18378,15019,1456
28074,6152,3134
30300,22367,3337
15168,25482,1240
14549,25677,1191
16592,23637,1333
14492,22037,1189
5709,18764,483
6977,1268,580
38147,7882,3969
17019,11302,1363
7471,15936,621
3050,19087,278
6974,1268,580
37984,16271,3957
2046,4810,185
21663,18768,1806
23448,19189,2173
23795,6244,2247
15811,18704,1288
95,7581,16
16453,13943,1325
14261,25709,1086
3173,17161,286
6616,7515,553
159,7881,25
22696,3223,2008
31010,8742,3406
21811,2938,1839
13546,25708,949
16984,11304,1361
28118,18395,3138
20961,6179,1706
2772,18687,245
17379,2018,1389
17859,6030,1420
23907,18093,2271
19040,25011,1499
8348,1208,690
10066,19036,818
19789,25756,1551
5710,18764,483
7824,17992,648
19786,25756,1551
19423,14527,1525
7806,8843,646
13803,4339,1123
18334,25674,1453
17391,23166,1390
13310,25743,1072
4230,19094,376
22122,3914,1892
19004,16545,1497
28226,6137,3145
16328,18962,1316
18796,14347,1484
3911,3035,350
38518,6673,3993
15632,3188,1273
22257,3928,1920
20899,14575,1694
19627,3586,1541
3428,8347,310
34168,8378,3658
25553,18264,2629
9407,16532,769
35041,8858,3738
26127,3026,2753
8030,18876,664
25227,19179,2562
37765,24090,3941
19323,6197,1519
1788,11287,166
12182,14701,979
5184,19146,445
7152,3890,593
17329,19459,1385
16531,10396,1330
1821,8389,168
19397,18780,1523
30108,11008,3320
13752,1428,1119
15894,18885,713
38245,13518,3976
17157,22742,1373
2702,26059,238
3492,4768,316
7258,18297,604
9125,26778,747
7285,3261,606
5178,19146,445
19472,20898,1527
28336,18394,3154
38896,18863,4021
5979,21246,504
3848,1461,345
35362,20006,3767
26299,18014,2789
34752,4747,3706
34047,4306,3647
38775,10155,4012
19054,15927,1500
8693,24359,716
20465,14585,1617
36446,19454,3839
39180,17055,4038
24161,6171,2328
15639,22015,1274
1446,22392,142
14988,2801,1225
36619,2165,3851
38571,7569,3997
23895,19223,2269
8336,14460,689
29428,7759,3272
16060,3856,1300
19390,18780,1523
20265,1432,616
30727,24268,3379
20348,1511,1608
27127,14537,2964
31008,8742,3406
35777,18508,3794
29915,18726,3306
15713,9933,1280
28620,3232,3176
29957,7253,3309
34658,4886,194
16614,20547,1335
7825,17992,648
8620,24184,709
20838,19043,1679
11781,3729,947
29467,22208,3275
10020,3818,814
10700,25485,865
19429,14527,1525
2395,862,214
24414,18171,2383
29464,22208,3275
27260,19184,2992
36354,18278,3834
23835,3250,2255
28305,2993,3151
11508,1888,925
17238,22978,1379
16021,19988,1297
5858,664,495
25821,18046,2687
34165,8378,3658
2774,18687,245
20179,22002,1598
36190,16356,3822
6224,4136,526
37515,4092,3923
35001,12588,3735
17407,2077,1391
19068,15928,1501
20945,4222,1702
12737,5408,1029
27764,18135,3099
22551,18159,1978
29272,19483,3260
11265,18271,908
11203,25548,904
7410,1432,616
109,7585,19
28199,6145,3142
37348,20635,3907
30190,21889,3326
3391,20415,307
16195,25818,1308
35654,9464,3786
38410,5501,3986
13258,25712,1074
18958,20261,1494
28787,18087,3188
37316,18649,3904
19743,25711,1076
38401,5501,3986
24516,19148,2406
21190,19153,1726
8282,11558,685
26657,19220,2865
2689,20183,236
6932,25765,576
21650,18768,1806
21110,6182,1718
31132,13723,3416
14490,22037,1189
15797,18704,1288
21871,19320,1847
38164,15811,3970
27689,18066,3083
32314,24707,3519
15386,2362,667
22531,3010,1974
21785,3219,1268
30054,6674,3317
232,7929,33
28511,19181,3169
37035,6964,3884
10434,11877,848
22936,18101,2059
35300,9256,3763
26723,3008,2879
19285,18830,1517
29761,17991,3297
25567,18179,2633
29137,19553,3250
15836,18482,1290
21368,14510,1749
21905,18404,1850
20424,9562,1614
39643,5684,4074
10131,14731,823
19384,18843,1522
34339,3955,3670
35407,6698,3770
12788,10829,1034
26067,18088,2739
2878,9154,101
10582,25430,857
34566,4804,3689
22554,19293,1979
14213,25709,1086
17862,2251,1421
34927,1252,3727
11829,19449,951
39514,23851,4062
10645,25947,862
20099,21952,1588
29425,7759,3272
12209,20779,981
21534,18412,1781
35450,22409,3773
14990,2801,1225
36670,2132,3854
20583,4060,1636
20893,19321,1692
39710,12228,4077
14231,25178,1175
19386,18780,1523
21558,18036,1785
14952,4304,1222
24763,3190,2459
10647,25947,862
12528,13325,1007
28522,19181,3169
23382,3024,2159
3494,18898,317
19072,15928,1501
9852,3948,802
29158,19412,3252
36016,9851,3810
34118,4311,3654
4144,921,370
15392,2362,667
30140,801,3323
22123,3914,1892
11525,1240,926
4572,18917,402
16806,5913,1349
19000,16545,1497
37814,19353,3945
13744,1428,1119
16520,10396,1330
2289,5110,205
22348,19345,1936
14693,16342,1197
18167,3735,1442
3741,2996,336
17905,12642,1424
20852,3035,350
4169,26295,373
36617,2165,3851
33090,24695,3575
7934,18744,657
29427,7759,3272
14196,25709,1086
39712,12228,4077
27948,18016,3124
17989,20456,1429
22243,3892,1917
37261,14680,3898
11241,19931,906
6341,7696,534
38973,5349,4026
25498,18055,2617
35393,11898,3769
34089,4309,3651
11718,4305,942
38458,18289,3989
5096,3882,439
38277,12939,3978
22093,3941,1886
5219,13749,448
36551,25016,3846
38126,3370,3968
30429,7731,3347
20695,18894,1654
35389,11898,3769
10513,11876,853
9892,10774,805
6832,18816,569
28325,6188,3153
27850,3901,3117
7089,7616,589
29775,14455,3298
39521,23851,4062
30731,24268,3379
31113,24675,3414
30052,6674,3317
27568,18204,3057
8932,6700,733
13545,25708,949
38451,18289,3989
19396,18780,1523
16067,3856,1300
20519,3913,1625
15576,18826,1270
4788,14684,417
15480,3945,669
20529,3896,1627
17119,20444,1370
35406,6698,3770
21198,18220,1727
22277,4041,1924
6137,420,519
21691,4156,1813
24917,3153,2493
37743,10798,3940
37424,13373,3914
11687,6469,940
22686,18099,2006
21461,22320,1767
30143,801,3323
39113,5678,4034
20085,19055,1586
22207,3918,1910
20878,18840,1688
7052,7677,586
21032,6173,1712
7006,4815,582
38481,1407,3991
15466,3945,669
7225,2984,602
3711,3273,334
18284,1759,1449
8988,25480,737
16687,343,1340
23113,19187,2099
36192,16356,3822
38453,18289,3989
18254,16335,1201
21347,3188,1273
25892,18206,2700
23734,19308,2234
2770,18687,245
18031,18951,1433
4405,25808,388
699,4265,83
31853,15436,3478
29861,1206,3303
23531,18112,2190
27951,18016,3124
11271,18271,908
6773,18861,565
10059,19036,818
2344,7383,209
25193,14517,2556
37551,18347,3925
3651,19151,329
18377,15019,1456
2775,18687,245
10650,25947,862
5848,3317,494
34046,4306,3647
29170,24576,3253
12527,13325,1007
16837,944,1351
1712,23366,161
31775,3887,3472
17525,14151,1399
17990,20456,1429
35446,22409,3773
29605,10042,3285
24687,3159,2442
1892,22583,173
14913,1225,1218
11501,1888,925
22120,3914,1892
37776,21071,3942
20298,4923,1604
31599,21061,3456
14763,20765,1203
14894,19365,1216
28710,3218,3183
30355,22515,3341
19258,18804,1515
9058,19021,745
1193,2537,121
35333,14321,3765
29723,903,3294
10085,20777,820
17519,13525,1398
11372,25812,915
22182,3911,1905
28324,6188,3153
4165,897,372
1012,11271,107
21037,6173,1712
28785,18087,3188
37442,14084,3916
21244,4208,1731
16832,944,1351
31668,26775,3462
27670,14577,3079
38647,1594,4004
28242,19149,3146
34726,4844,3704
17156,22742,1373
25369,19326,2591
21683,18775,1811
9645,14704,788
5221,13749,448
11677,6469,940
25968,19232,2718
26901,4148,2917
17786,15394,1416
22478,19221,1964
32008,10609,3489
38067,9779,3964
35335,14321,3765
19007,16545,1497
16041,16343,1207
17455,13731,1394
29138,19553,3250
2855,2576,253
17151,22742,1373
8149,10282,675
555,23376,73
12124,12909,973
30097,11008,3320
13781,4339,1123
11237,19931,906
15779,1429,1286
29601,10042,3285
12757,25357,1031
26153,19291,2760
25681,19227,2658
36011,9851,3810
10583,25430,857
39008,4397,4029
24292,6187,2356
24673,3156,2439
7473,15936,621
8613,24184,709
11547,179,928
33963,8568,3639
26946,4172,2926
20490,3904,1619
2149,4892,193
13293,25711,1076
27942,6242,3123
36017,9851,3810
15750,1435,1283
16335,18962,1316
6912,22246,573
27555,19309,3055
26471,4037,2824
14825,1470,1210
22205,3918,1910
2566,26256,227
6396,7878,538
11337,18750,913
25325,18100,2581
17096,17025,1368
6267,26519,528
34923,1252,3727
15357,2353,1256
6102,13173,516
21468,21989,1768
37520,4092,3923
24180,6156,2332
11733,11869,943
6936,25765,576
35733,17981,3791
25196,14517,2556
10837,22218,874
21991,18865,1865
30392,7255,3344
19039,25011,1499
14986,2801,1225
26451,18031,2820
18660,11697,1475
37918,165,3952
24757,3189,2457
37882,6600,3949
8034,18876,664
10823,22218,874
26538,18257,2838
34163,8378,3658
13292,25711,1076
30091,7838,3319
14565,25677,1191
6794,22700,567
24052,6160,2304
14996,2801,1225
28194,6145,3142
21899,18404,1850
34264,10830,3665
21414,14519,1761
8885,25834,730
2261,9971,202
8926,6700,733
694,4265,83
27961,14593,3125
13027,25751,1058
21117,6182,1718
31568,25920,3452
17857,6030,1420
31324,20165,3430
23668,4046,2220
26593,3241,2851
24124,6165,2320
10826,22218,874
37934,2332,3954
796,4265,83
16316,10863,1315
35395,6698,3770
34095,4309,3651
36362,18278,3834
3669,3891,330
15371,2353,1256
29721,903,3294
25581,6254,2635
38685,26148,4006
15652,22015,1274
22625,19301,1993
11717,4305,942
36257,10856,3827
34857,4814,3708
6333,7696,534
8040,18876,664
35544,10726,3780
24722,3195,2450
19408,18699,1524
8251,18725,683
31570,25920,3452
19082,16228,1503
31292,4285,3428
37976,16271,3957
29286,7976,3261
37443,14084,3916
21385,14516,1753
16312,10863,1315
5421,20116,462
24422,6227,2385
17292,22220,1382
8985,25480,737
20962,6179,1706
11019,18745,888
3757,3222,338
5998,18563,507
25313,19230,2579
20842,19044,1681
34173,8378,3658
17162,22742,1373
36444,19454,3839
36393,14647,3836
11553,179,928
21860,6240,1846
30110,10982,3321
27927,21982,3122
20611,22242,1638
23715,19210,2230
10260,19057,834
19257,18804,1515
15775,1429,1286
4048,4053,362
25305,6220,2577
21728,4150,1820
15224,20535,1245
14731,16335,1201
8390,11189,693
11802,25708,949
28113,18395,3138
32619,24708,3541
27787,3019,3105
9850,3948,802
17173,19897,1375
29285,7976,3261
24738,3199,2453
18580,19541,1469
26506,18076,2832
2337,2243,208
4173,26295,373
12867,12483,1042
34932,1252,3727
25879,19311,2698
38141,7882,3969
345,7807,44
15087,9971,202
31600,21061,3456
2263,9971,202
36247,6460,3826
28137,19172,3139
6100,13173,516
35424,25627,3771
1069,6780,112
20552,3225,1631
38635,6744,4002
28619,3232,3176
24026,6178,2298
18222,23235,1446
20345,1511,1608
19914,1766,1562
17978,20456,1429
37346,13203,3906
5420,20116,462
19579,24186,1537
8619,24184,709
17792,15394,1416
10608,9182,859
21638,19318,1804
35478,10292,3775
233,7929,33
23488,18265,2181
28231,6137,3145
17562,20432,1401
21814,2937,363
1990,16539,181
12076,20454,969
11527,1240,926
30395,7255,3344
38889,18276,4020
30358,22515,3341
20463,14585,1617
23793,6243,2246
29874,4244,828
35641,9464,3786
20938,18835,1701
11880,17047,955
1557,431,151
26170,18192,2763
13434,25709,1086
22159,3920,1900
32136,18455,3506
22570,4020,1982
13134,10825,1065
6206,22741,525
14936,8826,197
16200,25818,1308
18038,18951,1433
22192,3912,1907
3663,3891,330
17652,1518,1406
19162,18877,1508
21884,14572,1849
34050,4306,3647
13136,10825,1065
31022,21629,3407
97,7581,16
25421,18128,2602
35621,18657,3784
3747,2996,336
38044,18288,3963
12072,20454,969
10391,19452,843
17510,13525,1398
20714,3257,1659
21990,18865,1865
328,7805,42
27577,19348,3059
21889,14572,1849
6392,7878,538
31858,15436,3478
38345,11299,3982
8286,2664,686
2488,23165,220
17293,22220,1382
16682,343,1340
13088,25708,949
21705,4182,1816
10708,15046,866
23203,6250,2119
10824,22218,874
30121,10982,3321
21702,4188,1815
15203,7383,209
16988,11304,1361
15714,9933,1280
2172,4886,194
14694,16342,1197
20793,4075,1672
11073,18597,892
32319,24707,3519
20952,18837,1704
15181,19419,207
13040,25751,1058
39727,13177,4078
13279,25711,1076
19805,25387,1553
24064,6189,2306
29150,19412,3252
14072,20452,1160
34835,4755,3713
15881,18854,480
31777,3887,3472
34922,1252,3727
29424,7759,3272
18066,11947,1435
11198,8363,903
5852,664,495
5546,25707,470
10777,20259,870
17252,22210,1032
19002,16545,1497
25647,19201,2651
11396,23556,917
29575,1105,3283
22854,18045,2041
6620,7515,553
5786,26588,489
23705,18051,2228
19010,16545,1497
39175,17055,4038
4462,20549,395
6295,4809,530
13253,25712,1074
29844,18274,3302
8171,18803,676
721,22337,85
36012,9851,3810
27246,19256,2989
6944,25765,576
22091,3941,1886
7260,18297,604
26565,6235,2845
20790,4075,1672
24244,6140,2346
15415,3037,668
9803,8177,799
24972,14509,2506
27448,3013,3031
34664,4893,3699
24086,6194,2311
30096,11008,3320
39523,23851,4062
22958,14551,2064
37927,2332,3954
10503,8390,852
25333,3226,2583
27244,19256,2989
35558,10726,3780
25718,19248,2666
13577,25706,1097
6709,18497,560
22723,18057,2014
25371,19326,2591
11725,11869,943
8821,3884,724
24699,3160,2444
10067,19036,818
21259,19165,1732
10394,19452,843
31208,13922,3421
6233,4136,526
31288,4285,3428
16529,10396,1330
635,2695,79
12516,13529,1006
31914,25974,3482
7010,4815,582
33965,8568,3639
30399,7255,3344
27772,4223,3101
27170,2954,2974
10577,25430,857
33747,24699,3620
801,4265,83
25682,19227,2658
22760,18113,2022
19067,15928,1501
2688,20183,236
5774,1438,488
12729,5408,1029
5415,20116,462
25727,18137,2667
37884,6600,3949
34049,4306,3647
30359,22515,3341
2530,25500,224
21787,14538,1834
30729,24268,3379
18962,20261,1494
29769,17991,3297
38602,8237,4000
26535,18257,2838
20618,18738,1640
2152,4892,193
35123,26060,3743
25690,18097,2660
700,4265,83
38128,3370,3968
22572,4020,1982
26380,18011,2806
7480,15936,621
30001,7265,3312
29830,8514,3301
331,7805,42
15456,2316,1261
5053,3960,436
38553,18565,3996
11642,15272,937
17633,23348,1405
12871,12483,1042
27318,19346,3002
24674,3157,2440
31110,24675,3414
10729,8619,867
25773,18165,2676
38485,1407,3991
22098,3930,1887
36339,26206,3832
5672,18854,480
25963,6253,2716
14122,25179,1165
28208,6229,3144
24256,6138,2349
19388,18780,1523
6617,7515,553
16555,1514,837
16370,5464,1318
28004,3897,340
38678,26148,4006
18372,4673,1455
38779,21980,4013
30085,7838,3319
31474,7385,3444
22804,2989,2030
16459,13943,1325
8565,25555,706
24575,19160,2418
29924,25025,3307
17013,11302,1363
34257,10830,3665
23381,3024,2159
3338,18724,300
2042,4810,185
4262,8770,378
8574,25555,706
5747,21477,486
38280,12939,3978
30390,7255,3344
20451,18734,1616
26761,4016,2888
26468,4037,2824
129,7620,23
38696,13994,4007
20867,18833,1686
16445,9504,1324
22121,3914,1892
24085,6194,2311
22313,19208,1930
10438,11877,848
23633,3033,2213
20879,18840,1688
22227,3893,1914
17253,22210,1032
38337,11299,3982
4976,6791,430
11345,18750,913
21833,18822,1842
39855,12727,4085
11519,1240,926
29579,1105,3283
15813,18704,1288
38065,9779,3964
231,7929,33
28221,6137,3145
12530,13325,1007
14784,20771,1206
29840,18274,3302
6004,18563,507
17153,22742,1373
38505,6673,3993
38142,7882,3969
4045,4053,362
4977,6791,430
37817,19353,3945
36261,10856,3827
7232,2984,602
8002,3898,662
22129,3915,1894
31202,13922,3421
32138,18455,3506
5664,18854,480
17393,23166,1390
39181,17055,4038
19165,18877,1508
27659,14576,3077
38636,6744,4002
38631,6744,4002
36323,5991,3831
37437,14084,3916
27966,14593,3125
35352,20006,3767
13786,4339,1123
31863,15436,3478
22911,18169,2053
25613,3263,2643
6210,22741,525
29460,22208,3275
24324,18143,2364
5775,1438,488
18837,25048,1487
18252,16335,1201
6345,7696,534
16594,7808,1334
11266,18271,908
10498,8390,852
10063,19036,818
28790,18087,3188
14901,19365,1216
32013,10609,3489
3293,22565,296
15561,3219,1268
11782,3729,947
804,4265,83
34747,4747,3706
23156,18205,2109
23057,2995,2085
33891,11810,3633
14773,25176,1204
24046,6159,2302
29759,17991,3297
16667,10285,1339
26347,18005,2799
31293,4285,3428
20304,4923,1604
15641,22015,1274
10834,22218,874
22179,3889,1904
28712,3218,3183
33749,24699,3620
19018,24639,1498
21906,18404,1850
10005,8708,813
13467,1413,1090
26485,18144,2828
35305,9256,3763
39862,4052,4086
38654,1594,4004
26942,4172,2926
34045,4306,3647
4856,18792,422
20615,18732,1639
8491,22274,699
15822,18482,1290
17227,22884,1378
36293,17034,3829
10471,9519,850
6245,10843,527
34131,4311,3654
17016,11302,1363
37488,16505,3921
12504,12508,1005
38726,18326,4009
21492,14589,1772
19893,1941,1559
31692,12535,3464
17788,15394,1416
24117,6142,2318
29140,19553,3250
19158,18877,1508
12909,26258,1046
17378,2018,1389
21456,4064,1765
20931,18432,1699
6822,18816,569
2262,9971,202
37397,2565,3912
6259,26519,528
22918,6222,2055
